contigIdx	contigIdxMate	AvgCoverage
2162	7922	0.299385
2162	9742	0.0198531
2162	11007	0.0972801
2163	2163	16.4984
2163	6907	0.0214054
2163	11531	0.0211892
2164	2164	12.6478
2164	6535	0.0211873
2165	2165	35.2768
2165	5246	0.0149411
2165	7412	0.12134
2166	2166	8.79986
2167	2167	8.81549
2168	2168	18.5401
2168	3088	0.190446
2169	2169	15.5543
2169	4957	0.20315
2169	5325	0.114016
2170	2170	14.1348
2171	2171	12.4297
2171	2322	0.180421
2172	2172	13.4257
2173	2173	12.8741
2173	2380	0.318211
2173	3413	0.389137
2174	2174	34.6833
2175	2175	10.3082
2176	969	0.0652029
2176	2176	17.1424
2177	2177	24.9082
2177	5715	0.515449
2177	10050	0.140918
2178	2178	8.48026
2179	2179	7.25175
2180	2180	9.95194
2180	2703	0.0475728
2181	2181	43.2648
2182	2182	26.0559
2182	4483	0.00999828
2182	4541	0.0496466
2182	7491	0.0339597
2183	2183	14.0279
2183	4625	0.109253
2184	2184	11.0061
2185	2185	26.6911
2186	339	0.0808407
2186	2186	11.3658
2187	2187	13.1345
2188	2188	13.5472
2189	1757	0.137061
2189	2189	27.71
2190	2190	8.00602
2191	2191	27.7466
2191	5873	0.202534
2191	8056	0.185237
2192	2192	11.3104
2193	2193	14.6742
2193	7436	0.245851
2194	2194	21.6383
2194	5244	0.355069
2194	7184	0.0509424
2195	2195	15.1488
2195	4145	0.264118
2196	2196	28.2462
2196	2525	0.150622
2197	2197	10.0464
2198	2198	14.6444
2199	2199	12.2221
2200	2200	11.0584
2201	2201	12.0938
2202	2202	10.449
2203	2203	14.4938
2204	670	0.231917
2204	671	0.0579793
2204	2204	20.8823
2204	6751	0.289897
2205	2205	14.2526
2206	2206	9.40175
2207	2207	11.7646
2208	2208	26.288
2209	2209	12.1289
2210	1644	0.122249
2210	2210	18.805
2211	2211	22.7803
2212	2212	15.0455
2213	2213	10.195
2214	2214	10.5695
2215	2215	10.5392
2216	2216	14.7958
2216	6709	0.0612121
2217	587	0.562937
2217	2162	0.0879953
2217	2217	30.6364
2217	2334	0.115385
2217	6421	0.0571096
2217	7287	0.452797
2217	9070	0.173077
2217	11007	0.292541
2218	2218	7.8341
2219	2219	12.2981
2220	2220	15.4394
2220	3254	0.0384317
2220	8477	0.0776398
2221	608	0.055
2221	2221	19.5089
2222	2222	10.4579
2223	2223	10.6801
2224	2224	11.9964
2225	2225	16.4188
2225	5542	0.38933
2226	2226	8.39948
2227	2227	19.6005
2227	4928	0.122072
2228	2228	9.66394
2229	2229	9.87586
2230	2230	48.4639
2230	5489	0.388161
2231	2231	14.401
2232	1501	0.17593
2232	2232	11.021
2232	3226	0.0442013
2233	2233	22.295
2234	1667	0.0248585
2234	2234	13.1637
2235	2235	19.1413
2236	2236	10.4428
2237	2237	16.7491
2237	4291	0.066379
2238	1896	0.217056
2238	2238	33.0936
2238	11184	0.117531
2238	11576	0.0591611
2238	11577	0.0599525
2239	2239	11.2784
2240	2240	9.16844
2241	2241	11.2916
2242	2242	12.793
2243	2243	12.2891
2244	2244	25.7437
2244	5734	0.281416
2245	2245	8.87889
2246	2246	9.42621
2247	2247	12.7001
2247	9761	0.16695
2248	2248	13.0549
2249	2249	8.57911
2250	2250	17.0151
2251	2251	14.9986
2251	4643	0.0477429
2251	7220	0.0706689
2252	2252	11.1058
2253	989	0.0345805
2253	2253	17.5985
2253	10826	0.0188964
2254	2254	14.168
2254	8786	0.0546253
2255	2255	25.9382
2255	5701	0.338931
2255	5736	0.030916
2256	2256	28.7013
2256	5439	0.0338585
2257	2257	15.8399
2258	2258	13.2328
2259	2259	15.5009
2260	2260	23.2962
2260	5726	0.154133
2261	647	0.0311321
2261	2261	32.9728
2261	7549	0.156918
2261	10835	0.189937
2262	192	0.131743
2262	2262	27.1607
2262	3839	0.512209
2263	2263	12.1032
2263	3904	0.0217143
2264	2264	19.9874
2265	2265	8.83568
2266	2266	10.3667
2267	2267	11.2319
2268	2268	10.4164
2268	11053	0.119315
2269	2269	17.1657
2269	4709	0.012875
2269	11617	0.0121025
2270	2270	12.813
2271	2271	19.8283
2272	2272	10.8292
2273	2273	7.96841
2274	2274	14.5356
2275	2275	12.8595
2276	1237	0.233428
2276	2276	16.9901
2277	2277	9.84743
2278	2278	8.40653
2278	10083	0.0540975
2279	513	0.125674
2279	577	0.0203235
2279	2279	24.467
2279	4121	0.0410618
2280	2280	15.8561
2281	2281	8.37325
2282	2282	14.8081
2282	7395	0.0236036
2282	8715	0.117317
2283	2283	22.1592
2283	4479	0.0112464
2283	5933	0.0252833
2283	8829	0.0252833
2284	2284	17.4853
2284	10267	0.0257467
2285	2285	10.7829
2285	5719	0.103896
2285	10710	0.0524675
2286	2286	16.9704
2286	8045	0.0340483
2287	2287	20.7939
2288	2288	15.0005
2288	7578	0.0273268
2289	2289	9.12893
2289	10404	0.0721769
2290	2290	9.67432
2290	6766	0.031781
2291	2291	37.331
2291	4578	0.0643149
2292	2292	17.9676
2293	2293	11.1325
2294	2294	12.716
2295	2295	14.0676
2295	6138	0.127356
2296	2296	12.9828
2297	2297	10.9767
2298	2298	13.396
2298	4190	0.0575499
2299	2299	10.5384
2300	2300	12.2903
2301	622	0.0806042
2301	2301	16.8267
2301	4192	0.0115314
2301	7222	0.0114161
2302	2302	16.3456
2302	3710	0.349622
2302	6296	0.0802792
2303	2303	8.6195
2304	2304	12.5331
2305	2305	12.9805
2306	2306	18.6327
2306	9533	0.22807
2306	9858	0.057159
2307	2307	10.7001
2308	2308	8.08338
2309	2309	8.61833
2310	2310	11.9637
2311	2311	7.80382
2312	2312	8.36823
2313	2313	10.019
2314	2314	11.9733
2314	4522	0.042654
2314	6293	0.0383455
2315	2315	13.9376
2315	6028	0.208732
2316	2316	8.16656
2317	2317	14.1801
2318	2318	10.14
2319	2319	15.7425
2319	3679	0.0365521
2320	1892	4.05172
2320	2320	123.794
2320	2321	0.0444297
2321	1892	1.19973
2321	2320	0.0672437
2321	2321	48.0526
2322	2322	26.3976
2323	2323	12.8939
2324	2324	10.4838
2325	180	0.0190658
2325	2325	17.7912
2325	10725	0.0512869
2326	2326	11.0793
2326	5133	0.064772
2327	2327	14.2983
2327	10212	0.059312
2328	2328	9.35596
2329	2329	8.22344
2330	2330	9.73872
2331	2331	11.937
2332	2332	24.2337
2332	3125	0.319664
2333	1096	0.0639395
2333	2333	16.2496
2333	5975	0.0195944
2334	587	0.0961634
2334	2334	12.8754
2334	4716	0.0373692
2334	5792	0.346288
2334	6141	0.195316
2334	9573	0.146487
2334	10432	0.245142
2334	10481	0.0488291
2335	2335	16.4552
2335	11316	0.0822759
2336	2336	14.6497
2336	5227	0.338544
2336	11069	0.146556
2337	2337	8.78938
2338	1700	0.200228
2338	2338	27.5419
2338	6292	0.142042
2339	2339	15.2101
2340	1795	0.00741605
2340	2340	24.2947
2340	7395	0.0139988
2340	7863	0.00841597
2340	8340	0.00816599
2340	9569	0.0334972
2341	312	0.0407146
2341	2341	18.5775
2341	4060	0.125467
2341	9249	0.0415455
2342	2342	8.34162
2343	2343	20.4005
2344	2344	37.4836
2345	2345	16.235
2346	2346	12.2543
2347	2347	11.3514
2347	2728	0.0601549
2347	10044	0.0595593
2348	2348	13.5281
2349	557	0.29248
2349	2349	32.2443
2349	5881	0.617781
2350	2350	22.5361
2351	2351	11.7264
2352	2352	11.6691
2352	10411	0.100393
2353	2353	15.1518
2353	8630	0.0223155
2353	11286	0.0850641
2354	2354	9.33365
2354	8442	0.0635674
2355	2355	8.6059
2356	2356	21.8678
2356	6220	0.120607
2357	2357	16.6977
2357	7919	0.016369
2358	2358	16.3092
2359	2359	17.2637
2360	2360	9.811
2361	2361	11.5314
2362	2362	9.50348
2363	1130	0.411943
2363	2363	99.7746
2363	8888	0.303797
2364	364	0.401485
2364	713	0.0456882
2364	2364	15.7339
2364	4161	0.345517
2365	2365	9.07846
2366	2366	34.1727
2367	2367	15.6961
2367	3759	0.874091
2367	7696	0.164522
2368	2368	12.3797
2369	2369	10.7596
2370	2370	9.62545
2371	2371	13.981
2371	6121	0.0654879
2372	1092	0.874165
2372	2372	62.8385
2373	2373	23.8073
2373	11256	0.104261
2374	2374	15.9492
2374	4920	0.0483163
2375	2375	14.2017
2375	6455	0.0174439
2376	195	0.0871369
2376	897	0.102697
2376	2376	13.6172
2377	2377	23.4483
2377	9381	0.0279642
2378	2378	12.8681
2378	7520	0.0619632
2379	2379	11.6475
2380	609	0.120606
2380	2173	0.0606061
2380	2380	21.7152
2381	2381	19.613
2382	2382	12.5965
2383	2383	9.88922
2384	2384	18.4349
2384	4669	0.0275103
2385	2385	19.1875
2386	1026	0.0100718
2386	2386	15.4705
2387	2387	7.82308
2388	1304	0.116988
2388	1910	0.1257
2388	2388	13.1469
2389	2389	10.802
2390	2390	11.8691
2391	6	0.0312891
2391	2391	10.8658
2392	2392	29.9849
2392	4527	0.0259328
2393	2393	13.8976
2393	10726	0.266667
2394	2394	27.7114
2394	5792	0.0446876
2394	7287	0.0446876
2395	2395	18.7348
2395	6739	0.0491425
2395	10013	0.016161
2396	2396	7.4455
2397	2397	22.6926
2398	2398	12.6487
2399	2399	14.3861
2399	4278	0.118305
2400	2400	14.6059
2400	5948	0.130799
2401	2401	14.1857
2402	2002	0.0275786
2402	2402	22.7303
2402	9285	0.161335
2403	2403	13.0302
2403	9570	0.332161
2404	2404	10.9479
2404	7944	0.0236798
2405	2405	9.03707
2405	8009	0.0669942
2406	1316	0.0208247
2406	2406	14.9691
2407	2407	16.8825
2407	4246	0.0400794
2408	2408	24.0723
2408	2409	0.127877
2408	4659	0.38491
2409	2408	0.127238
2409	2409	21.4118
2409	4659	0.193734
2410	2410	7.85204
2411	2411	11.2626
2412	2412	17.8889
2413	2413	101.917
2413	2990	0.0105263
2413	3675	0.157478
2413	9056	0.239917
2413	11646	0.0105263
2414	2414	11.8553
2415	2415	10.9874
2416	2416	27.9364
2416	6203	0.0822287
2416	10388	0.101491
2416	10389	0.206918
2417	2417	13.3992
2417	2963	0.817289
2417	6203	0.0385069
2418	2418	24.8825
2418	5285	0.0368206
2419	2419	102.042
2419	6442	0.252827
2420	2420	12.3806
2421	2421	29.9125
2421	4013	0.0169382
2421	4015	0.0185952
2422	2422	31.3356
2422	7685	0.179628
2422	7866	0.0273823
2423	2423	7.79933
2424	2424	11.2362
2424	10893	0.0313676
2425	2425	22.9025
2425	4437	0.144039
2425	7481	0.0564746
2426	344	0.110657
2426	2426	23.5134
2427	2427	17.0298
2428	1629	0.335886
2428	2428	31.6214
2429	2429	33.935
2429	5393	0.0252838
2430	2430	16.7398
2431	2431	11.34
2432	2432	11.1482
2433	2433	14.3647
2433	6970	0.204415
2434	2434	11.3495
2434	9354	0.0689284
2435	2435	8.57087
2436	2436	10.2246
2437	2275	0.0313433
2437	2437	13.3095
2438	2438	27.8533
2438	3615	0.240918
2438	10460	0.240918
2438	11531	0.240918
2439	2439	16.291
2439	2441	0.0868061
2439	8999	0.0141312
2440	209	0.00838983
2440	2440	22.9292
2440	2809	0.0255085
2440	10717	0.00847458
2441	2439	0.285055
2441	2441	16.8165
2442	1965	0.00662696
2442	2442	107.133
2442	3599	0.0590554
2442	5018	0.193943
2442	10087	0.151917
2443	2443	7.78211
2443	4929	0.103842
2444	2444	25.1864
2444	11601	0.385563
2445	2445	12.1563
2446	2446	11.9531
2446	4913	0.047822
2446	7848	0.140625
2447	2447	10.484
2448	1092	0.0478723
2448	1758	0.0473888
2448	2448	11.5904
2448	7793	0.174565
2449	1311	0.105235
2449	2449	14.6362
2450	1058	0.252063
2450	2450	22.7111
2450	3266	0.228571
2451	2451	14.6233
2451	10477	0.0605694
2452	2452	45.195
2452	5145	0.241296
2453	2453	9.59261
2453	11199	0.0461894
2454	2454	14.3481
2455	2136	0.0564334
2455	2455	11.2957
2456	2456	9.74496
2457	2457	10.2981
2458	2458	16.4164
2459	2459	11.4653
2460	2460	13.7978
2461	2461	11.3153
2462	2462	23.9459
2462	5704	0.201213
2463	2463	10.1992
2464	2464	23.9303
2464	5724	0.312811
2465	2465	17.3346
2466	2466	7.4816
2467	2467	14.1905
2468	92	1.04481
2468	2468	21.4104
2468	10575	0.818822
2469	518	0.186799
2469	2469	11.8051
2469	8349	0.0628892
2470	2470	28.3876
2470	4431	0.0134468
2471	2471	9.52481
2472	2472	24.3372
2472	4680	0.0287829
2473	2473	15.9647
2474	2474	11.1136
2474	4076	0.0850588
2475	2475	9.8712
2476	2476	20.8802
2477	1891	0.0388388
2477	2477	18.1671
2478	2478	8.83311
2479	2479	13.8729
2480	2480	11.9841
2481	2481	29.3348
2482	2482	14.2161
2482	9918	0.0143449
2482	10802	0.0962703
2483	2483	16.2604
2483	3919	0.222598
2483	5157	0.195266
2484	1911	0.0199356
2484	2484	16.2298
2484	3611	0.551752
2485	2485	10.5169
2486	2486	10.5413
2487	2487	10.2963
2488	2488	40.2199
2488	5688	0.0368943
2489	1833	0.0505913
2489	2489	13.4113
2489	11616	0.0893561
2490	2490	21.4999
2491	2491	10.9116
2492	2492	9.79847
2493	2493	39.4341
2493	3378	0.305414
2493	6726	0.510725
2494	2494	21.6892
2495	539	0.567448
2495	2495	34.5041
2496	2496	13.0174
2497	1542	0.0643467
2497	2497	9.30269
2498	2498	13.2775
2499	1416	0.108632
2499	2499	11.4404
2500	2500	11.9953
2501	2501	11.7277
2501	5263	0.0487391
2502	1101	0.186751
2502	2502	16.3779
2502	7363	0.0611987
2503	2503	15.9365
2503	10848	0.358076
2504	642	0.0284989
2504	2504	15.2799
2505	2505	18.9622
2506	2506	22.8207
2506	8736	0.0595593
2506	9610	0.0902323
2507	1291	0.0103231
2507	1685	0.00347545
2507	1699	0.0069509
2507	2507	31.2225
2508	2508	15.2192
2508	7079	0.339243
2509	2509	22.3922
2509	9124	0.87088
2510	2510	16.8984
2511	2511	10.2958
2511	6748	0.113766
2512	1001	0.0636656
2512	2512	11.6032
2512	8947	0.177492
2513	1596	0.678007
2513	2513	30.0693
2514	2514	12.7732
2514	10615	0.0471653
2515	2515	14.9976
2515	5733	0.0473261
2516	2516	8.78766
2517	2517	15.3707
2518	1114	0.046716
2518	2518	11.2063
2519	2095	0.284146
2519	2519	29.7139
2519	3526	0.0960976
2519	5128	0.0485366
2519	8140	0.0719512
2520	874	0.0415467
2520	2520	16.0601
2521	2521	9.78184
2522	2522	17.911
2523	2523	17.9095
2524	2524	11.6075
2525	2525	14.2486
2526	2526	10.454
2527	2527	10.062
2528	2528	10.9347
2529	2529	18.1756
2530	2530	27.7815
2530	11139	0.168053
2531	2531	11.3696
2532	2532	29.2447
2532	4507	0.149425
2532	10908	0.0536398
2532	11621	0.16092
2533	2533	7.40671
2534	38	0.219279
2534	2534	24.0139
2535	2535	15.8799
2536	2536	10.8056
2537	2537	20.4072
2537	7362	0.105485
2538	263	0.451565
2538	2538	98.1639
2538	10766	0.0295334
2539	2539	13.1845
2539	11287	0.0963973
2540	2540	17.6154
2541	2541	13.691
2541	6470	0.0343803
2542	2542	10.3996
2543	2543	11.5254
2544	2544	9.89313
2545	2545	9.29902
2546	2546	12.4073
2547	2547	13.8298
2547	8514	0.0393617
2548	2548	19.519
2548	2758	0.0975165
2548	2814	0.0282026
2548	3755	0.0138908
2548	7461	0.0564052
2548	7462	0.0566858
2549	2549	9.462
2550	2550	9.93169
2551	2551	11.3499
2552	2552	47.3783
2552	2611	0.114811
2552	10652	0.790471
2553	2553	12.8815
2554	2554	11.4976
2555	2555	19.1261
2555	5933	0.0896349
2556	2556	12.8565
2557	2557	10.4811
2558	2558	8.83928
2559	2559	11.3759
2560	2560	7.50969
2561	2561	9.16132
2562	120	0.068848
2562	186	0.0786185
2562	1332	0.102818
2562	1428	0.0222677
2562	2562	32.825
2563	2563	14.044
2564	2564	19.5147
2565	2565	20.0496
2566	2566	12.0139
2567	2567	13.4768
2568	2568	9.65434
2569	2569	59.5314
2569	5211	0.853625
2570	2570	8.39599
2571	2571	11.3672
2571	5310	0.0641677
2572	2572	12.3149
2572	3177	0.13307
2572	6121	0.0658762
2573	2573	34.1227
2573	9892	0.381372
2574	2574	12.5141
2575	2575	16.4439
2575	9889	0.0640457
2576	2576	17.0016
2577	1468	0.0545062
2577	2577	12.0345
2578	2578	9.21433
2579	2579	10.2575
2580	2580	12.1612
2581	2581	103.732
2581	3148	0.961299
2582	2582	23.1763
2583	2583	12.9881
2584	2584	13.2475
2585	2585	12.6523
2585	5730	0.176722
2586	2586	19.0159
2586	6903	0.0647292
2586	8115	0.264201
2587	2587	12.3305
2588	2588	46.8427
2588	3021	0.273576
2588	3461	0.17897
2589	231	0.0376024
2589	2589	15.3864
2590	2590	13.0091
2590	7648	0.0248101
2591	2148	0.280741
2591	2591	38.7108
2591	5125	0.563167
2592	2592	20.8411
2592	7468	0.0771041
2593	2593	21.765
2594	2594	7.49967
2595	2595	8.16954
2596	75	0.339667
2596	2596	15.4605
2596	2996	0.168307
2597	2597	8.0309
2598	787	0.00217078
2598	1699	0.0151095
2598	2261	0.00429858
2598	2562	0.0021063
2598	2598	31.362
2598	10728	0.00434157
2599	2599	15.0108
2599	5531	0.0581496
2599	8164	0.0343709
2600	2600	13.2996
2601	2601	8.80473
2601	5379	0.0830807
2602	2602	16.7422
2602	11172	0.144858
2603	2148	0.245821
2603	2603	21.6298
2603	5125	0.141593
2604	2604	9.83281
2605	2605	15.189
2606	2606	16.2067
2606	6240	0.0300091
2606	6885	0.0448621
2607	2607	18.6803
2607	2774	0.0811427
2608	2608	31.7132
2609	2609	10.0147
2610	2610	18.1125
2611	2552	1.34511
2611	2611	102.405
2611	3308	0.942935
2612	2612	13.9173
2613	2613	9.35127
2613	11614	0.056713
2614	1555	0.041744
2614	2614	25.7474
2615	2615	12.5354
2615	10433	0.0502988
2616	2616	31.324
2616	3863	0.0667933
2617	2617	15.9975
2618	2618	10.4034
2619	2619	41.611
2619	2620	0.041
2619	3294	0.0505
2619	7367	0.2835
2620	2620	26.0295
2620	6118	0.141967
2621	2621	16.5778
2622	2622	9.79917
2623	2623	15.9855
2623	4111	0.0543299
2624	2624	13.5681
2625	2625	10.647
2625	4400	0.0831009
2625	8422	0.11266
2625	8547	0.0373675
2625	10183	0.0557724
2626	2626	18.5114
2627	2627	10.8809
2628	2628	11.92
2628	3597	0.0312347
2629	2629	11.0567
2630	2630	18.9952
2631	2631	29.5735
2631	4926	0.114556
2631	8418	0.0376181
2632	2632	15.6739
2632	9108	0.0486542
2633	2633	9.47414
2634	2634	11.277
2634	3449	0.122981
2634	6340	0.0608696
2635	2635	11.7881
2636	2636	10.3753
2637	2637	13.7884
2637	4853	0.0532982
2638	2638	14.0868
2638	3342	0.0207307
2639	2639	10.5303
2640	2640	11.7779
2641	2641	10.4567
2642	2642	12.0846
2643	2643	23.794
2644	2644	12.2779
2645	2645	12.2862
2646	2646	12.2964
2647	2647	9.80858
2648	198	0.973034
2648	2648	98.1452
2649	2649	8.79768
2650	2650	27.6162
2650	5571	0.0234742
2650	5704	0.0237089
2650	6350	0.257981
2651	2651	27.3085
2651	2703	0.0703833
2651	7900	0.0924506
2652	2652	12.9407
2652	4856	0.16836
2653	2653	98.6721
2653	4517	0.0942368
2653	9270	0.0249221
2654	316	0.0260321
2654	2654	27.8846
2654	11095	0.211412
2655	940	0.167551
2655	2655	19.6516
2655	6658	0.0335103
2656	2656	18.5299
2657	2657	15.8637
2658	2658	11.6295
2659	2659	9.24305
2660	2660	12.1321
2660	9696	0.185003
2661	2661	13.1806
2662	2662	24.0153
2662	9485	0.233321
2663	2663	10.97
2664	2664	100.508
2664	2890	0.321441
2664	10104	0.465573
2665	2665	9.04402
2666	1949	0.0301435
2666	2666	8.23732
2667	2667	17.162
2668	1111	0.0627401
2668	2668	16.233
2668	3406	0.049936
2669	2669	14.4468
2669	7764	0.385912
2670	2670	12.4925
2671	2671	15.4399
2671	8416	0.0337429
2672	2672	20.7928
2672	9364	0.10088
2673	2673	86.0988
2673	3729	0.0511123
2673	4317	0.5241
2674	1514	0.019639
2674	2133	0.0294584
2674	2674	13.1038
2674	3324	0.0601071
2675	2675	21.7512
2675	3566	0.208141
2676	2676	11.9698
2677	277	0.0182872
2677	2677	11.8244
2677	6328	0.0181061
2678	2678	13.8665
2678	3829	0.0901889
2679	2679	15.4489
2679	3354	0.0581058
2680	2680	21.5059
2681	2681	12.5791
2682	2682	10.587
2682	2691	0.112128
2683	2683	10.854
2684	2684	17.9685
2684	5838	0.148757
2685	963	0.466936
2685	2685	97.8082
2685	6417	0.247905
2686	2686	11.0569
2687	2687	9.09994
2688	2688	99.6314
2688	6186	0.842745
2689	2689	15.5186
2690	2690	12.8895
2691	2691	24.7648
2691	3995	0.0333107
2691	5211	0.0169952
2691	6644	0.0343304
2691	9989	0.222978
2692	2692	7.98349
2693	2693	12.0529
2694	2694	32.0252
2694	3328	0.0270913
2694	4206	0.330323
2694	10976	0.284221
2695	2695	14.5205
2695	3304	0.111904
2695	3606	0.056703
2696	2696	9.17414
2697	2697	10.501
2698	2698	17.9126
2699	2699	24.3189
2700	2700	13.7096
2700	10344	0.103754
2701	2701	22.7679
2701	6731	0.304084
2702	2702	16.7962
2702	3744	0.0611489
2703	1425	0.243843
2703	2180	0.103365
2703	2651	0.134235
2703	2703	37.2542
2704	694	0.0483635
2704	2704	11.1905
2704	4478	0.0493405
2705	2705	14.4075
2705	3811	0.0393927
2706	2706	10.8967
2707	1194	0.106138
2707	2707	25.0998
2708	2708	10.0245
2709	2709	21.9592
2710	10	0.0101812
2710	2710	17.5781
2710	5194	0.00946854
2711	2711	15.3025
2711	6135	0.0328638
2711	9680	0.10161
2712	2712	11.7597
2713	2713	16.7054
2714	2714	12.3882
2715	2715	11.7163
2716	2716	10.4068
2717	2717	14.4955
2717	3810	0.052113
2718	2718	8.89414
2719	2114	0.125
2719	2719	17.429
2720	2720	13.9344
2721	2721	9.55745
2721	5997	0.429924
2722	2722	16.2702
2722	10037	0.22117
2723	2723	11.8891
2724	2724	8.94586
2725	2725	10.2867
2726	2726	14.7761
2727	2727	10.2067
2728	2347	0.0372831
2728	2728	13.9088
2728	2730	0.11148
2729	2729	13.5818
2730	1303	0.010761
2730	2728	0.0554519
2730	2730	24.0004
2730	3082	0.0120786
2731	2731	9.19098
2732	2732	7.28516
2733	2733	7.73211
2734	2734	11.1441
2735	2735	18.9595
2736	2736	29.3673
2736	4785	0.068388
2736	5078	0.117469
2736	7315	0.0183764
2737	2737	10.1416
2737	4641	0.0481464
2738	2738	7.22606
2738	6865	0.114448
2739	2739	15.4436
2739	11036	0.103448
2740	2740	11.2617
2740	10174	0.221873
2741	2741	34.0344
2741	5333	0.134998
2741	6949	0.372933
2741	7949	0.0556868
2742	1008	0.0172652
2742	2742	18.6523
2743	2743	11.8586
2744	1980	0.044364
2744	2744	16.6464
2744	8743	0.316885
2745	2745	14.1346
2746	2746	19.5808
2747	2747	23.3084
2747	6692	0.437382
2748	2748	13.1149
2748	10155	0.0102019
2749	2749	10.3465
2750	2750	13.567
2751	2751	21.4309
2751	5805	0.132267
2752	2752	13.1617
2753	2753	9.98671
2754	158	0.0919756
2754	2754	12.6783
2755	2755	16.9797
2755	6400	0.0300475
2756	2756	12.9954
2757	2757	13.7898
2758	2548	0.0815169
2758	2758	33.6122
2758	3755	0.101676
2758	5836	0.162278
2759	2759	11.7123
2760	2340	0.0489675
2760	2760	17.3507
2760	8340	0.149252
2761	1697	0.0116105
2761	2761	16.6981
2761	2943	0.0226463
2761	7267	0.0231061
2762	2762	14.8821
2762	9313	0.0335548
2763	2340	0.0437229
2763	2763	29.0629
2763	8340	0.0765152
2764	2764	13.6545
2765	2765	13.1971
2766	2766	14.8422
2767	2767	12.4895
2768	2768	13.744
2769	2769	20.6962
2769	4683	0.0476422
2770	2770	8.61977
2771	2771	22.0429
2771	5199	0.186256
2771	7493	0.0310945
2772	722	0.202446
2772	771	0.0851961
2772	2772	19.3113
2772	10967	0.295234
2773	2773	11.856
2774	2607	0.0482691
2774	2774	19.6399
2774	5458	0.0567203
2775	2775	12.9563
2776	2776	14.3059
2777	1727	0.0651163
2777	2777	11.1382
2777	4333	0.196678
2777	4440	0.0651163
2777	9088	0.753488
2777	11210	0.0445183
2778	2778	11.0639
2779	2779	12.6226
2780	2780	17.0912
2781	2781	8.36433
2782	443	0.215808
2782	2782	30.7375
2782	9660	0.0817373
2783	2783	12.5116
2784	2784	12.4428
2785	2785	16.6674
2785	11064	0.158315
2786	2786	10.9092
2787	2787	8.64364
2788	205	0.30741
2788	2788	29.5101
2788	2790	0.306797
2788	6546	0.247397
2789	313	0.0498273
2789	2789	13.4652
2789	3909	0.196843
2789	5120	0.097188
2790	205	0.0637224
2790	2788	0.315457
2790	2790	16.8114
2790	6546	0.504732
2791	2791	20.5097
2792	1715	0.0689575
2792	2792	17.6367
2793	2793	18.2357
2793	4126	0.0469333
2794	2794	9.45072
2794	7202	0.0432692
2795	2795	17.6885
2796	1825	0.128499
2796	2796	8.92557
2797	2797	11.1534
2798	2798	13.5736
2799	2799	11.9734
2799	4140	0.123916
2800	2800	9.113
2801	982	0.296519
2801	2801	32.5012
2801	7149	0.463385
2802	2802	24.6265
2802	7527	0.112098
2803	2803	12.4534
2804	2804	22.7719
2805	2805	14.2494
2806	2806	11.549
2806	8904	0.0492368
2807	2807	13.4053
2808	2808	9.10341
2809	1565	0.0411966
2809	2440	0.0307422
2809	2809	25.2428
2810	2810	20.059
2811	2811	9.04381
2812	2121	0.0323834
2812	2812	11.737
2813	2813	11.128
2814	2548	0.0321035
2814	2814	20.2111
2814	5836	0.0316243
2815	2815	13.4582
2816	2816	11.4736
2817	1511	0.022541
2817	2817	14.473
2817	4191	0.203893
2817	8035	0.0344945
2818	2818	10.4642
